Date,Open,High,Low,Close
2025-07-02 00:00:00+05:30,328.749706969721,329.9811637233312,323.9223724436793,326.87786865234375
2025-07-03 00:00:00+05:30,328.0600845544047,330.57224434711947,325.646417251708,326.58233642578125
2025-07-04 00:00:00+05:30,329.0452402364469,342.5420181044255,326.9763869046226,341.06427001953125
2025-07-07 00:00:00+05:30,340.6701866230275,346.33488772838206,338.35507196229423,345.30047607421875
2025-07-08 00:00:00+05:30,344.80789674073816,353.3295716043582,343.5271937216462,350.3248291015625
2025-07-09 00:00:00+05:30,350.3248194573097,351.0636935014133,342.4927425638664,343.33013916015625
2025-07-10 00:00:00+05:30,346.58117145952,347.6156131557984,342.8868012546579,345.7438049316406
2025-07-11 00:00:00+05:30,346.5811958542001,347.4185925058827,338.20728946710165,339.73431396484375
2025-07-14 00:00:00+05:30,340.71945643249603,343.0346011139255,337.76396025999765,339.29095458984375
2025-07-15 00:00:00+05:30,342.49275015012296,345.30047759288067,341.0150020291834,342.8868103027344
2025-07-16 00:00:00+05:30,344.85713464942023,346.4826816037933,342.2464523644646,342.6897888183594
2025-07-17 00:00:00+05:30,344.4138370810376,344.7093746812951,339.14319606745255,341.6061096191406
2025-07-18 00:00:00+05:30,342.34498913805214,346.2364046376529,337.02510179463485,338.4043273925781
2025-07-21 00:00:00+05:30,338.4043125185223,339.5865230161475,334.4144047025456,337.5176696777344
2025-07-22 00:00:00+05:30,337.5176780979027,339.24171757878025,334.90699575411793,335.3010559082031
2025-07-23 00:00:00+05:30,336.77880437706386,339.8820694328258,331.80370097398463,339.3402404785156
2025-07-24 00:00:00+05:30,339.34025240774594,339.7835588228031,334.6607165046728,336.3354797363281
2025-07-25 00:00:00+05:30,335.0547505889058,336.33545355251937,326.1389858919114,327.9615478515625
2025-07-28 00:00:00+05:30,327.41972045575966,333.3307127429771,326.0897411781634,328.4541320800781
2025-07-29 00:00:00+05:30,331.01558232311146,332.29628534782125,328.25713116303064,329.9811706542969
2025-07-30 00:00:00+05:30,329.04524533308756,338.4535629266965,325.104583712332,332.04998779296875
2025-07-31 00:00:00+05:30,330.0,331.25,323.1000061035156,329.29998779296875
2025-08-01 00:00:00+05:30,329.0,329.29998779296875,316.54998779296875,317.8500061035156
2025-08-04 00:00:00+05:30,320.1499938964844,320.75,314.8999938964844,317.8500061035156
2025-08-05 00:00:00+05:30,317.0,318.0,309.54998779296875,315.1000061035156
2025-08-06 00:00:00+05:30,315.5,318.1499938964844,314.3999938964844,315.75
2025-08-07 00:00:00+05:30,313.29998779296875,314.04998779296875,307.1499938964844,310.3500061035156
2025-08-08 00:00:00+05:30,310.5,321.25,308.6000061035156,319.45001220703125
2025-08-11 00:00:00+05:30,322.25,330.0,317.20001220703125,320.95001220703125
2025-08-12 00:00:00+05:30,321.0,326.5,320.70001220703125,323.70001220703125
2025-08-13 00:00:00+05:30,325.0,326.29998779296875,321.04998779296875,322.5
2025-08-14 00:00:00+05:30,327.0,331.3999938964844,317.1499938964844,318.04998779296875
