Date,Open,High,Low,Close
2025-02-14 00:00:00+05:30,1828.2759758276586,1833.5024871238693,1802.9818423780237,1830.6427001953125
2025-02-17 00:00:00+05:30,1813.0403122036325,1827.0432401752385,1796.8678368321998,1816.73828125
2025-02-18 00:00:00+05:30,1816.7383832854173,1835.8198805610482,1812.1035229276997,1826.25439453125
2025-02-19 00:00:00+05:30,1821.7675703475043,1823.5425233371382,1780.8433778768451,1785.6754150390625
2025-02-20 00:00:00+05:30,1780.4982655923657,1805.5951018447554,1780.4982655923657,1799.8262939453125
2025-02-21 00:00:00+05:30,1796.5227152827192,1804.4609499348014,1781.1390677643708,1789.8170166015625
2025-02-24 00:00:00+05:30,1775.0745611201182,1782.9142076324636,1725.9654822503978,1739.623291015625
2025-02-25 00:00:00+05:30,1720.9362904431496,1753.7741849650602,1720.9362904431496,1743.17333984375
2025-02-27 00:00:00+05:30,1730.846721957405,1751.2102292840527,1726.8036331353665,1739.820556640625
2025-02-28 00:00:00+05:30,1730.6989486606933,1730.7481826909784,1659.106168289425,1664.2833251953125
2025-03-03 00:00:00+05:30,1668.8195437500424,1704.615812415331,1668.8195437500424,1684.893310546875
2025-03-04 00:00:00+05:30,1671.4821123578997,1675.4266129180364,1646.8289838570458,1664.8751220703125
2025-03-05 00:00:00+05:30,1668.9674417970127,1708.9055098893523,1668.9674417970127,1687.753173828125
2025-03-06 00:00:00+05:30,1691.204542351751,1698.403303714733,1667.6361284442405,1692.042724609375
2025-03-07 00:00:00+05:30,1679.4696488805018,1681.3433106627187,1652.2526199503725,1662.60693359375
2025-03-10 00:00:00+05:30,1662.606944415946,1695.14907322124,1652.9428701352483,1677.842529296875
2025-03-11 00:00:00+05:30,1656.6901357180045,1656.6901357180045,1614.336111648948,1638.54541015625
2025-03-12 00:00:00+05:30,1614.1882088567118,1614.1882088567118,1542.1024877383609,1568.777099609375
2025-03-13 00:00:00+05:30,1577.0605381756682,1583.766236887254,1548.5122651881575,1557.9296875
2025-03-17 00:00:00+05:30,1523.711239680789,1571.8834272886888,1523.711239680789,1567.98828125
2025-03-18 00:00:00+05:30,1567.98828125,1567.98828125,1567.98828125,1567.98828125
2025-03-19 00:00:00+05:30,1580.7585753901394,1580.7585753901394,1550.9776447654951,1564.536865234375
2025-03-20 00:00:00+05:30,1569.9112262370732,1609.2576434825316,1569.9112262370732,1593.134521484375
2025-03-21 00:00:00+05:30,1556.0560901796125,1581.6461093555213,1541.9545731422113,1570.45361328125
2025-03-24 00:00:00+05:30,1575.7785592177397,1584.8016279799526,1550.8789003823247,1570.6507568359375
2025-03-25 00:00:00+05:30,1582.7307615847424,1613.4485820609123,1582.7307615847424,1605.8553466796875
2025-03-26 00:00:00+05:30,1603.4394832085677,1615.0264536438078,1572.8696037624018,1577.2578125
2025-03-27 00:00:00+05:30,1573.4120242257595,1597.4733814773153,1563.9944809345598,1581.301025390625
2025-03-28 00:00:00+05:30,1567.938918601529,1576.271627596916,1538.355165420368,1548.857421875
2025-04-01 00:00:00+05:30,1517.8930411565277,1525.9299846961485,1496.7899402056196,1505.3199462890625
2025-04-02 00:00:00+05:30,1513.8992032527772,1534.065533745542,1513.8992032527772,1528.641845703125
2025-04-03 00:00:00+05:30,1513.3569025396205,1513.3569025396205,1464.4451218569632,1475.7362060546875
2025-04-04 00:00:00+05:30,1440.2357281000195,1451.5761669039568,1427.9091641826965,1431.508544921875
2025-04-07 00:00:00+05:30,1333.241140845937,1386.3933080363427,1288.8655111580174,1377.3702392578125
2025-04-08 00:00:00+05:30,1411.1450129990183,1436.2912029581203,1395.3670114560523,1408.9755859375
2025-04-09 00:00:00+05:30,1385.5551200692491,1389.8939742084822,1362.7262999262337,1384.2237548828125
2025-04-11 00:00:00+05:30,1391.669116387415,1418.8369123902967,1377.6661874236538,1389.89404296875
2025-04-15 00:00:00+05:30,1425.5423828430714,1427.6132214230709,1389.4502292114087,1406.21435546875
2025-04-16 00:00:00+05:30,1405.2283214187144,1407.6936342633087,1377.4196406823328,1393.493408203125
2025-04-17 00:00:00+05:30,1378.6028759920416,1409.9617020085943,1359.1762598672565,1399.8045654296875
2025-04-21 00:00:00+05:30,1390.4364236612141,1451.379004423389,1390.4364236612141,1430.8675537109375
2025-04-22 00:00:00+05:30,1420.0201414292796,1420.0201414292796,1399.6074000468734,1403.058837890625
2025-04-23 00:00:00+05:30,1425.9368740316995,1467.1569507677636,1419.6256494074153,1454.4359130859375
2025-04-24 00:00:00+05:30,1449.505309419441,1462.324935726995,1441.22183449924,1450.9844970703125
2025-04-25 00:00:00+05:30,1455.0276136053067,1480.864043581714,1443.194112173071,1459.662353515625
2025-04-28 00:00:00+05:30,1459.6623489459623,1468.9319491141807,1444.9691810148831,1461.5360107421875
2025-04-29 00:00:00+05:30,1461.4374722845366,1488.8517996048886,1453.6470595242981,1476.722412109375
2025-04-30 00:00:00+05:30,1476.0321142425894,1487.8656155741658,1462.0290654409305,1479.2862548828125
2025-05-02 00:00:00+05:30,1478.8917703842976,1502.065710329334,1475.4403325201433,1485.991943359375
2025-05-05 00:00:00+05:30,1493.979559817003,1501.8685607929344,1481.9488814793483,1487.6683349609375
2025-05-06 00:00:00+05:30,1485.1043881672801,1494.571164972708,1478.3001009589232,1490.528076171875
2025-05-07 00:00:00+05:30,1479.1876719914237,1497.72687229769,1475.8348225262564,1487.37255859375
2025-05-08 00:00:00+05:30,1487.0767158676624,1495.4587795844232,1480.371016743612,1490.4295654296875
2025-05-09 00:00:00+05:30,1479.8779633712215,1490.429574694462,1473.3695614613061,1486.6822509765625
2025-05-12 00:00:00+05:30,1515.6743515413355,1609.356240543565,1510.743725804376,1604.3270263671875
2025-05-13 00:00:00+05:30,1586.675293741908,1589.8308459268644,1542.8913150101926,1546.8358154296875
2025-05-14 00:00:00+05:30,1552.1609377918994,1572.8695652973822,1547.7233747550104,1570.3056640625
2025-05-15 00:00:00+05:30,1567.7416973152629,1596.1420273386075,1549.2024976963296,1590.6197509765625
2025-05-16 00:00:00+05:30,1590.2253238143162,1590.2253238143162,1559.5568570553514,1567.84033203125
2025-05-19 00:00:00+05:30,1554.62619978804,1563.0082630282545,1534.1147498260523,1538.157958984375
2025-05-20 00:00:00+05:30,1548.2163771805324,1561.529065774123,1536.382876208452,1538.94677734375
2025-05-21 00:00:00+05:30,1546.145531646558,1549.2024953086398,1530.564707285941,1546.7371826171875
2025-05-22 00:00:00+05:30,1533.9175651094254,1539.1440761948634,1518.6326263378432,1526.028564453125
2025-05-23 00:00:00+05:30,1528.4939232420525,1565.1777292492216,1528.4939232420525,1543.088623046875
2025-05-26 00:00:00+05:30,1544.8635161135799,1561.8249396042181,1541.0176042515016,1558.5706787109375
2025-05-27 00:00:00+05:30,1557.9791380318973,1560.9375134619054,1534.805197163501,1548.3150634765625
2025-05-28 00:00:00+05:30,1559.0637576996792,1565.6707476113982,1548.216381776405,1549.991455078125
2025-05-29 00:00:00+05:30,1566.9528250893914,1586.5767391705513,1554.7248494526432,1563.5999755859375
2025-05-30 00:00:00+05:30,1571.0,1572.0,1555.0999755859375,1562.699951171875
2025-06-02 00:00:00+05:30,1560.0,1560.0,1539.0,1553.800048828125
2025-06-03 00:00:00+05:30,1559.0,1567.300048828125,1535.5999755859375,1543.0
2025-06-04 00:00:00+05:30,1543.0,1557.300048828125,1541.4000244140625,1551.199951171875
2025-06-05 00:00:00+05:30,1547.9000244140625,1567.699951171875,1541.5999755859375,1554.300048828125
2025-06-06 00:00:00+05:30,1554.699951171875,1568.9000244140625,1543.0999755859375,1563.800048828125
2025-06-09 00:00:00+05:30,1578.0,1588.0,1571.0,1572.9000244140625
2025-06-10 00:00:00+05:30,1584.0,1607.5,1577.5,1596.0
2025-06-11 00:00:00+05:30,1590.0999755859375,1634.5999755859375,1590.0999755859375,1631.0999755859375
2025-06-12 00:00:00+05:30,1617.0,1628.0,1598.0999755859375,1608.5999755859375
2025-06-13 00:00:00+05:30,1576.0,1609.0,1570.199951171875,1602.0
2025-06-16 00:00:00+05:30,1600.0,1634.800048828125,1597.0999755859375,1623.800048828125
2025-06-17 00:00:00+05:30,1620.699951171875,1647.4000244140625,1615.5999755859375,1639.9000244140625
2025-06-18 00:00:00+05:30,1621.0,1644.699951171875,1621.0,1632.9000244140625
2025-06-19 00:00:00+05:30,1623.9000244140625,1630.0,1611.5,1618.4000244140625
2025-06-20 00:00:00+05:30,1619.0,1630.699951171875,1608.9000244140625,1622.9000244140625
2025-06-23 00:00:00+05:30,1601.0,1601.0,1575.4000244140625,1584.0
2025-06-24 00:00:00+05:30,1601.0,1609.0,1576.5999755859375,1581.5999755859375
2025-06-25 00:00:00+05:30,1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625
2025-06-26 00:00:00+05:30,1608.800048828125,1624.0,1606.5999755859375,1616.0
2025-06-27 00:00:00+05:30,1619.0,1629.5999755859375,1602.4000244140625,1608.0
2025-06-30 00:00:00+05:30,1615.0,1615.0,1594.0999755859375,1601.800048828125
2025-07-01 00:00:00+05:30,1609.0,1617.699951171875,1600.5,1606.800048828125
2025-07-02 00:00:00+05:30,1618.0,1649.0,1603.4000244140625,1610.5
2025-07-03 00:00:00+05:30,1618.5,1632.4000244140625,1615.0,1618.699951171875
2025-07-04 00:00:00+05:30,1625.0,1643.4000244140625,1612.300048828125,1640.699951171875
2025-07-07 00:00:00+05:30,1640.0,1644.0,1623.0,1627.0
2025-07-08 00:00:00+05:30,1628.0,1646.199951171875,1621.5,1638.699951171875
2025-07-09 00:00:00+05:30,1637.800048828125,1638.0,1623.5999755859375,1633.699951171875
2025-07-10 00:00:00+05:30,1638.9000244140625,1638.9000244140625,1607.0999755859375,1615.800048828125
2025-07-11 00:00:00+05:30,1579.0999755859375,1607.0999755859375,1563.0,1594.9000244140625
2025-07-14 00:00:00+05:30,1591.800048828125,1591.800048828125,1559.800048828125,1570.300048828125
2025-07-15 00:00:00+05:30,1565.0999755859375,1603.5999755859375,1564.0,1585.5999755859375
2025-07-16 00:00:00+05:30,1579.0,1612.0,1578.5,1607.9000244140625
2025-07-17 00:00:00+05:30,1598.0,1610.0,1580.0999755859375,1583.5
2025-07-18 00:00:00+05:30,1592.0999755859375,1599.300048828125,1580.0,1586.0999755859375
2025-07-21 00:00:00+05:30,1580.0,1589.0,1566.800048828125,1584.300048828125
2025-07-22 00:00:00+05:30,1565.0,1585.800048828125,1565.0,1570.9000244140625
2025-07-23 00:00:00+05:30,1576.300048828125,1591.9000244140625,1550.0,1574.5
2025-07-24 00:00:00+05:30,1580.0,1582.0,1548.199951171875,1552.5
2025-07-25 00:00:00+05:30,1543.4000244140625,1549.5,1511.300048828125,1515.699951171875
2025-07-28 00:00:00+05:30,1513.9000244140625,1519.300048828125,1482.5,1516.0
2025-07-29 00:00:00+05:30,1512.9000244140625,1517.199951171875,1496.0999755859375,1513.699951171875
2025-07-30 00:00:00+05:30,1519.9000244140625,1521.699951171875,1506.0,1519.0
2025-07-31 00:00:00+05:30,1509.699951171875,1527.0999755859375,1497.0,1509.0
2025-08-01 00:00:00+05:30,1493.9000244140625,1498.699951171875,1465.5,1469.5999755859375
2025-08-04 00:00:00+05:30,1461.5,1482.800048828125,1451.0,1480.5
2025-08-05 00:00:00+05:30,1478.699951171875,1478.699951171875,1455.0,1460.300048828125
2025-08-06 00:00:00+05:30,1452.0,1456.0999755859375,1430.300048828125,1436.699951171875
2025-08-07 00:00:00+05:30,1430.0,1442.0,1414.199951171875,1436.9000244140625
2025-08-08 00:00:00+05:30,1425.0,1433.199951171875,1417.0999755859375,1423.0999755859375
2025-08-11 00:00:00+05:30,1419.9000244140625,1433.4000244140625,1414.0,1428.199951171875
2025-08-12 00:00:00+05:30,1428.199951171875,1441.0,1421.0,1424.0999755859375
2025-08-13 00:00:00+05:30,1425.0,1434.0,1422.4000244140625,1426.5999755859375
2025-08-14 00:00:00+05:30,1426.199951171875,1470.0,1426.199951171875,1447.699951171875
