Date,Open,High,Low,Close,Volume
2025-04-07 00:00:00+05:30,196.0,211.0,194.8000030517578,209.6300048828125,64932920
2025-04-08 00:00:00+05:30,213.19000244140625,219.19000244140625,210.80999755859375,215.19000244140625,62002510
2025-04-09 00:00:00+05:30,216.0,216.0,209.86000061035156,211.38999938964844,253599310
2025-04-11 00:00:00+05:30,216.0,218.30999755859375,214.10000610351562,217.1999969482422,28917540
2025-04-15 00:00:00+05:30,224.25,224.25,220.10000610351562,222.22999572753906,45034490
2025-04-16 00:00:00+05:30,220.50999450683594,222.63999938964844,218.39999389648438,222.0800018310547,26155870
2025-04-17 00:00:00+05:30,220.60000610351562,236.13999938964844,220.3800048828125,231.60000610351562,70125930
2025-04-21 00:00:00+05:30,229.0,235.3000030517578,227.10000610351562,234.24000549316406,66028530
2025-04-22 00:00:00+05:30,236.0,243.4499969482422,235.0,237.47000122070312,59667380
2025-04-23 00:00:00+05:30,237.47999572753906,240.25,233.0500030517578,239.24000549316406,42294680
2025-04-24 00:00:00+05:30,237.0,241.3699951171875,235.0,236.3800048828125,46103360
2025-04-25 00:00:00+05:30,235.89999389648438,239.0,227.30999755859375,228.80999755859375,32437650
2025-04-28 00:00:00+05:30,226.0,231.99000549316406,225.05999755859375,227.2100067138672,29327020
2025-04-29 00:00:00+05:30,228.3699951171875,234.24000549316406,226.60000610351562,231.11000061035156,32761970
2025-04-30 00:00:00+05:30,232.0,234.75,226.10000610351562,232.52000427246094,45831740
2025-05-02 00:00:00+05:30,220.0500030517578,239.5,220.0500030517578,234.2899932861328,104910300
2025-05-05 00:00:00+05:30,234.5,240.97000122070312,232.92999267578125,239.89999389648438,37948110
2025-05-06 00:00:00+05:30,240.0,241.5,231.85000610351562,232.63999938964844,25327710
2025-05-07 00:00:00+05:30,228.60000610351562,237.6699981689453,228.60000610351562,236.89999389648438,31614850
2025-05-08 00:00:00+05:30,235.25,236.4499969482422,226.60000610351562,229.80999755859375,49888440
2025-05-09 00:00:00+05:30,222.0,229.0,222.0,227.13999938964844,24415320
2025-05-12 00:00:00+05:30,232.0,240.0,232.0,239.5,31757000
2025-05-13 00:00:00+05:30,238.0,239.47000122070312,231.0500030517578,231.64999389648438,44837480
2025-05-14 00:00:00+05:30,232.0,237.44000244140625,232.0,236.86000061035156,23158210
2025-05-15 00:00:00+05:30,236.1999969482422,245.3000030517578,233.75,242.58999633789062,40335990
2025-05-16 00:00:00+05:30,242.60000610351562,246.94000244140625,242.0,245.75999450683594,30854380
2025-05-19 00:00:00+05:30,245.83999633789062,246.58999633789062,237.42999267578125,238.02999877929688,21817610
2025-05-20 00:00:00+05:30,240.0,240.0,227.8800048828125,228.27999877929688,45891390
2025-05-21 00:00:00+05:30,227.0,230.3000030517578,224.17999267578125,229.97000122070312,47166130
2025-05-22 00:00:00+05:30,228.97000122070312,230.8800048828125,227.02999877929688,229.02000427246094,28795940
2025-05-23 00:00:00+05:30,229.1199951171875,240.6999969482422,228.8699951171875,237.5500030517578,42180090
2025-05-26 00:00:00+05:30,232.8000030517578,232.8000030517578,225.64999389648438,226.8000030517578,89147290
2025-05-27 00:00:00+05:30,226.39999389648438,227.47000122070312,221.10000610351562,224.7899932861328,224659100
2025-05-28 00:00:00+05:30,225.89999389648438,225.89999389648438,223.1999969482422,224.17999267578125,43525020
2025-05-29 00:00:00+05:30,224.5,229.35000610351562,224.02999877929688,228.3699951171875,54574820
2025-05-30 00:00:00+05:30,226.55999755859375,243.0,226.55999755859375,238.30999755859375,467574000
2025-06-02 00:00:00+05:30,237.30999755859375,243.0,236.11000061035156,241.1999969482422,55690200
2025-06-03 00:00:00+05:30,245.0,245.8300018310547,236.75,237.6999969482422,91875210
2025-06-04 00:00:00+05:30,237.10000610351562,248.0,237.10000610351562,245.67999267578125,70626620
2025-06-05 00:00:00+05:30,248.0,260.2200012207031,247.99000549316406,256.55999755859375,127795200
2025-06-06 00:00:00+05:30,256.55999755859375,264.0,256.010009765625,261.8599853515625,66234450
2025-06-09 00:00:00+05:30,261.8999938964844,262.9800109863281,255.35000610351562,256.8399963378906,33660850
2025-06-10 00:00:00+05:30,256.79998779296875,256.79998779296875,252.35000610351562,255.67999267578125,36662940
2025-06-11 00:00:00+05:30,255.67999267578125,260.19000244140625,255.3000030517578,257.07000732421875,40554760
2025-06-12 00:00:00+05:30,257.07000732421875,257.1000061035156,250.35000610351562,251.55999755859375,24298790
2025-06-13 00:00:00+05:30,243.25999450683594,250.24000549316406,243.25999450683594,249.0800018310547,30512910
2025-06-16 00:00:00+05:30,249.0,253.52000427246094,248.7100067138672,252.14999389648438,26481950
2025-06-17 00:00:00+05:30,251.3000030517578,252.0,246.85000610351562,247.25,20651960
2025-06-18 00:00:00+05:30,247.3000030517578,250.2100067138672,247.16000366210938,248.41000366210938,17297190
2025-06-19 00:00:00+05:30,247.99000549316406,254.8000030517578,247.2100067138672,249.4199981689453,32347920
2025-06-20 00:00:00+05:30,249.00999450683594,254.14999389648438,249.00999450683594,253.3300018310547,50201710
2025-06-23 00:00:00+05:30,250.14999389648438,255.8000030517578,250.0500030517578,254.63999938964844,21523140
2025-06-24 00:00:00+05:30,257.0,260.0,254.22000122070312,255.07000732421875,35638620
2025-06-25 00:00:00+05:30,256.1099853515625,259.4200134277344,255.10000610351562,258.8599853515625,26412590
2025-06-26 00:00:00+05:30,259.4200134277344,266.25,258.95001220703125,265.17999267578125,47100080
2025-06-27 00:00:00+05:30,266.489990234375,266.489990234375,261.0,261.8599853515625,61545450
2025-06-30 00:00:00+05:30,262.0,265.19000244140625,262.0,264.1499938964844,21588940
2025-07-01 00:00:00+05:30,264.75,264.8500061035156,259.6000061035156,261.0,17220730
2025-07-02 00:00:00+05:30,260.5,261.8500061035156,257.6000061035156,259.75,14940240
2025-07-03 00:00:00+05:30,260.1000061035156,264.29998779296875,260.0,260.8500061035156,19402940
2025-07-04 00:00:00+05:30,262.1000061035156,263.70001220703125,259.6499938964844,261.3999938964844,13076740
2025-07-07 00:00:00+05:30,261.3999938964844,261.54998779296875,256.20001220703125,258.54998779296875,25446180
2025-07-08 00:00:00+05:30,259.6499938964844,264.20001220703125,259.5,263.5,18312890
2025-07-09 00:00:00+05:30,263.6499938964844,265.45001220703125,261.79998779296875,264.54998779296875,18477580
2025-07-10 00:00:00+05:30,265.1000061035156,267.25,262.25,262.8500061035156,17136740
2025-07-11 00:00:00+05:30,260.0,264.95001220703125,260.0,263.3500061035156,16528100
2025-07-14 00:00:00+05:30,264.95001220703125,277.75,262.29998779296875,270.6000061035156,50184660
2025-07-15 00:00:00+05:30,271.8999938964844,272.3999938964844,265.1499938964844,266.45001220703125,35090520
2025-07-16 00:00:00+05:30,263.1499938964844,266.95001220703125,261.25,262.3500061035156,17828900
2025-07-17 00:00:00+05:30,263.0,263.70001220703125,258.6000061035156,259.6499938964844,17544850
2025-07-18 00:00:00+05:30,259.95001220703125,260.20001220703125,256.75,257.20001220703125,13584890
2025-07-21 00:00:00+05:30,257.0,277.0,256.6499938964844,271.70001220703125,67508530
2025-07-22 00:00:00+05:30,293.0,311.25,289.6499938964844,299.79998779296875,269332700
2025-07-23 00:00:00+05:30,298.0,303.54998779296875,296.29998779296875,302.04998779296875,68915200
2025-07-24 00:00:00+05:30,302.25,314.45001220703125,302.0,313.1499938964844,120603700
2025-07-25 00:00:00+05:30,309.95001220703125,314.1499938964844,306.29998779296875,310.54998779296875,50941170
2025-07-28 00:00:00+05:30,310.0,312.25,306.6000061035156,307.29998779296875,24882870
